Device ID,Device Name,Asset ID (Container),Status,Last Seen,Latitude,Longitude,Temperature (°C),Door Status,Power Status,Battery Level (%),Error Codes,Data Source,Raw Data (JSON)
"CXRU1326276","CXRU1326276","CXRU1326276","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.743241","-118.269835","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CXRU1326276"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""32.9"",""GPSLatitude"":""33.743241"",""LastAssetID"":""CXRU1326276"",""GPSLongitude"":""-118.269835"",""BatteryVoltage"":""8.81""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""11.7"",""AssetID"":""CXRU1326276"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:01.374Z"",""EventDtm"":""2025-11-03T11:27:01.374Z""}}}"
"TITU8259655","TITU8259655","TITU8259655","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.739129","-118.271621","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TITU8259655"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""26.4"",""GPSLatitude"":""33.739129"",""LastAssetID"":""TITU8259655"",""GPSLongitude"":""-118.271621"",""BatteryVoltage"":""8.33""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.1"",""AssetID"":""TITU8259655"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_10"",""OemAlarm"":436}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:03.035Z"",""EventDtm"":""2025-11-03T11:27:03.035Z""}}}"
"HDMU5220720","HDMU5220720","HDMU5220720","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.740983","-118.267777","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""HDMU5220720"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""34.6"",""GPSLatitude"":""33.740983"",""LastAssetID"":""HDMU5220720"",""GPSLongitude"":""-118.267777"",""BatteryVoltage"":""7.69""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""7.5"",""AssetID"":""HDMU5220720"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_35"",""OemAlarm"":668}]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:34.034Z"",""EventDtm"":""2025-11-03T11:26:34.034Z""}}}"
"CCLU3477679","CCLU3477679","CCLU3477679","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747832","-118.27704","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CCLU3477679"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""19.1"",""GPSLatitude"":""33.747832"",""LastAssetID"":""CCLU3477679"",""GPSLongitude"":""-118.277040"",""BatteryVoltage"":""8.25""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""8.9"",""AssetID"":""CCLU3477679"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:05.023Z"",""EventDtm"":""2025-11-03T11:28:05.023Z""}}}"
"TCLU1908599","TCLU1908599","TCLU1908599","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.741674","-118.273002","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TCLU1908599"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""33.4"",""GPSLatitude"":""33.741674"",""LastAssetID"":""TCLU1908599"",""GPSLongitude"":""-118.273002"",""BatteryVoltage"":""7.68""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""19.8"",""AssetID"":""TCLU1908599"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_43"",""OemAlarm"":327}]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:19.799Z"",""EventDtm"":""2025-11-03T11:26:19.799Z""}}}"
"RWAU2521877","RWAU2521877","RWAU2521877","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745138","-118.272876","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""RWAU2521877"",""ExtPower"":false,""DoorState"":""open"",""DeviceTemp"":""26.0"",""GPSLatitude"":""33.745138"",""LastAssetID"":""RWAU2521877"",""GPSLongitude"":""-118.272876"",""BatteryVoltage"":""8.68""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""7.1"",""AssetID"":""RWAU2521877"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:02.443Z"",""EventDtm"":""2025-11-03T11:27:02.442Z""}}}"
"MOFU6732570","MOFU6732570","MOFU6732570","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.743007","-118.273504","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""MOFU6732570"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""28.0"",""GPSLatitude"":""33.743007"",""LastAssetID"":""MOFU6732570"",""GPSLongitude"":""-118.273504"",""BatteryVoltage"":""7.89""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.1"",""AssetID"":""MOFU6732570"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_89"",""OemAlarm"":390}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:59.621Z"",""EventDtm"":""2025-11-03T11:27:59.621Z""}}}"
"TITU9927240","TITU9927240","TITU9927240","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.740075","-118.273531","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TITU9927240"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""27.6"",""GPSLatitude"":""33.740075"",""LastAssetID"":""TITU9927240"",""GPSLongitude"":""-118.273531"",""BatteryVoltage"":""8.30""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.0"",""AssetID"":""TITU9927240"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_94"",""OemAlarm"":991}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:59.896Z"",""EventDtm"":""2025-11-03T11:27:59.896Z""}}}"
"HDMU5221979","HDMU5221979","HDMU5221979","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.741042","-118.2685","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""HDMU5221979"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""20.6"",""GPSLatitude"":""33.741042"",""LastAssetID"":""HDMU5221979"",""GPSLongitude"":""-118.268500"",""BatteryVoltage"":""8.95""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""8.4"",""AssetID"":""HDMU5221979"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:37.434Z"",""EventDtm"":""2025-11-03T11:26:37.434Z""}}}"
"GESU9454891","GESU9454891","GESU9454891","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.738718","-118.268548","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""GESU9454891"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""27.9"",""GPSLatitude"":""33.738718"",""LastAssetID"":""GESU9454891"",""GPSLongitude"":""-118.268548"",""BatteryVoltage"":""8.80""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.3"",""AssetID"":""GESU9454891"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:03.249Z"",""EventDtm"":""2025-11-03T11:27:03.249Z""}}}"
"TITU8259465","TITU8259465","TITU8259465","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74062","-118.276508","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TITU8259465"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""15.1"",""GPSLatitude"":""33.740620"",""LastAssetID"":""TITU8259465"",""GPSLongitude"":""-118.276508"",""BatteryVoltage"":""7.59""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""15.6"",""AssetID"":""TITU8259465"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:00.147Z"",""EventDtm"":""2025-11-03T11:28:00.147Z""}}}"
"HDMU5542109","HDMU5542109","HDMU5542109","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744241","-118.27659","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""HDMU5542109"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""28.9"",""GPSLatitude"":""33.744241"",""LastAssetID"":""HDMU5542109"",""GPSLongitude"":""-118.276590"",""BatteryVoltage"":""8.75""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""13.8"",""AssetID"":""HDMU5542109"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:03.357Z"",""EventDtm"":""2025-11-03T11:27:03.357Z""}}}"
"CICU4065238","CICU4065238","CICU4065238","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.739768","-118.268767","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CICU4065238"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""29.4"",""GPSLatitude"":""33.739768"",""LastAssetID"":""CICU4065238"",""GPSLongitude"":""-118.268767"",""BatteryVoltage"":""7.66""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""12.3"",""AssetID"":""CICU4065238"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:31.828Z"",""EventDtm"":""2025-11-03T11:27:31.828Z""}}}"
"TDRU7152244","TDRU7152244","TDRU7152244","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74642","-118.269071","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TDRU7152244"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""19.9"",""GPSLatitude"":""33.746420"",""LastAssetID"":""TDRU7152244"",""GPSLongitude"":""-118.269071"",""BatteryVoltage"":""8.16""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""14.7"",""AssetID"":""TDRU7152244"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_83"",""OemAlarm"":237}]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:17.929Z"",""EventDtm"":""2025-11-03T11:26:17.929Z""}}}"
"BLZU2070377","BLZU2070377","BLZU2070377","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747335","-118.275843","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""BLZU2070377"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""32.4"",""GPSLatitude"":""33.747335"",""LastAssetID"":""BLZU2070377"",""GPSLongitude"":""-118.275843"",""BatteryVoltage"":""7.77""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""10.4"",""AssetID"":""BLZU2070377"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:18.076Z"",""EventDtm"":""2025-11-03T11:26:18.076Z""}}}"
"WHLU2479491","WHLU2479491","WHLU2479491","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.746597","-118.268405","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""WHLU2479491"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""16.0"",""GPSLatitude"":""33.746597"",""LastAssetID"":""WHLU2479491"",""GPSLongitude"":""-118.268405"",""BatteryVoltage"":""8.46""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.6"",""AssetID"":""WHLU2479491"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_43"",""OemAlarm"":794}]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:18.200Z"",""EventDtm"":""2025-11-03T11:26:18.200Z""}}}"
"BLZU2072750","BLZU2072750","BLZU2072750","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744659","-118.267929","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""BLZU2072750"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""26.5"",""GPSLatitude"":""33.744659"",""LastAssetID"":""BLZU2072750"",""GPSLongitude"":""-118.267929"",""BatteryVoltage"":""8.75""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.7"",""AssetID"":""BLZU2072750"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:18.892Z"",""EventDtm"":""2025-11-03T11:26:18.892Z""}}}"
"PMLU2006846","PMLU2006846","PMLU2006846","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.740229","-118.273804","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""PMLU2006846"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""33.7"",""GPSLatitude"":""33.740229"",""LastAssetID"":""PMLU2006846"",""GPSLongitude"":""-118.273804"",""BatteryVoltage"":""8.52""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.1"",""AssetID"":""PMLU2006846"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:18.649Z"",""EventDtm"":""2025-11-03T11:26:18.649Z""}}}"
"CRIU2023233","CRIU2023233","CRIU2023233","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742502","-118.268788","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CRIU2023233"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""23.0"",""GPSLatitude"":""33.742502"",""LastAssetID"":""CRIU2023233"",""GPSLongitude"":""-118.268788"",""BatteryVoltage"":""8.20""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""7.5"",""AssetID"":""CRIU2023233"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:00.722Z"",""EventDtm"":""2025-11-03T11:28:00.722Z""}}}"
"MSKU4020905","MSKU4020905","MSKU4020905","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747412","-118.273315","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""MSKU4020905"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""28.5"",""GPSLatitude"":""33.747412"",""LastAssetID"":""MSKU4020905"",""GPSLongitude"":""-118.273315"",""BatteryVoltage"":""7.56""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""14.9"",""AssetID"":""MSKU4020905"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_37"",""OemAlarm"":81}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:03.574Z"",""EventDtm"":""2025-11-03T11:27:03.574Z""}}}"
"BSIU9167486","BSIU9167486","BSIU9167486","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745973","-118.274109","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""BSIU9167486"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""16.9"",""GPSLatitude"":""33.745973"",""LastAssetID"":""BSIU9167486"",""GPSLongitude"":""-118.274109"",""BatteryVoltage"":""7.72""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""9.5"",""AssetID"":""BSIU9167486"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:37.001Z"",""EventDtm"":""2025-11-03T11:26:37.001Z""}}}"
"BSIU9152064","BSIU9152064","BSIU9152064","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745197","-118.273193","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""BSIU9152064"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""31.0"",""GPSLatitude"":""33.745197"",""LastAssetID"":""BSIU9152064"",""GPSLongitude"":""-118.273193"",""BatteryVoltage"":""8.85""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""18.9"",""AssetID"":""BSIU9152064"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_8"",""OemAlarm"":73}]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:37.218Z"",""EventDtm"":""2025-11-03T11:26:37.218Z""}}}"
"LGCU8128759","LGCU8128759","LGCU8128759","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745212","-118.26827","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""LGCU8128759"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""27.0"",""GPSLatitude"":""33.745212"",""LastAssetID"":""LGCU8128759"",""GPSLongitude"":""-118.268270"",""BatteryVoltage"":""8.22""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""6.7"",""AssetID"":""LGCU8128759"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:37.651Z"",""EventDtm"":""2025-11-03T11:26:37.651Z""}}}"
"CICU2094026","CICU2094026","CICU2094026","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.738956","-118.273465","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CICU2094026"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""21.6"",""GPSLatitude"":""33.738956"",""LastAssetID"":""CICU2094026"",""GPSLongitude"":""-118.273465"",""BatteryVoltage"":""8.11""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""18.5"",""AssetID"":""CICU2094026"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:37.759Z"",""EventDtm"":""2025-11-03T11:26:37.759Z""}}}"
"TITU3528659 (WSCU6569080)","TITU3528659 (WSCU6569080)","TITU3528659 (WSCU6569080)","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.739363","-118.27255","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TITU3528659 (WSCU6569080)"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""26.3"",""GPSLatitude"":""33.739363"",""LastAssetID"":""TITU3528659 (WSCU6569080)"",""GPSLongitude"":""-118.272550"",""BatteryVoltage"":""8.61""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""16.3"",""AssetID"":""TITU3528659 (WSCU6569080)"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:20.106Z"",""EventDtm"":""2025-11-03T11:26:20.106Z""}}}"
"CRIU2023104","CRIU2023104","CRIU2023104","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.743315","-118.270017","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CRIU2023104"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""18.2"",""GPSLatitude"":""33.743315"",""LastAssetID"":""CRIU2023104"",""GPSLongitude"":""-118.270017"",""BatteryVoltage"":""8.30""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""9.4"",""AssetID"":""CRIU2023104"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:20.388Z"",""EventDtm"":""2025-11-03T11:26:20.388Z""}}}"
"CZZU6013856","CZZU6013856","CZZU6013856","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74526","-118.268031","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CZZU6013856"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""16.7"",""GPSLatitude"":""33.745260"",""LastAssetID"":""CZZU6013856"",""GPSLongitude"":""-118.268031"",""BatteryVoltage"":""8.66""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.2"",""AssetID"":""CZZU6013856"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:20.505Z"",""EventDtm"":""2025-11-03T11:26:20.505Z""}}}"
"CGMU2990461","CGMU2990461","CGMU2990461","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742553","-118.269463","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CGMU2990461"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""26.9"",""GPSLatitude"":""33.742553"",""LastAssetID"":""CGMU2990461"",""GPSLongitude"":""-118.269463"",""BatteryVoltage"":""8.23""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""17.2"",""AssetID"":""CGMU2990461"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:21.470Z"",""EventDtm"":""2025-11-03T11:26:21.470Z""}}}"
"TRLU6881273","TRLU6881273","TRLU6881273","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.748048","-118.274158","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRLU6881273"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""17.4"",""GPSLatitude"":""33.748048"",""LastAssetID"":""TRLU6881273"",""GPSLongitude"":""-118.274158"",""BatteryVoltage"":""8.19""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""12.7"",""AssetID"":""TRLU6881273"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:22.066Z"",""EventDtm"":""2025-11-03T11:26:22.066Z""}}}"
"CXRU1033616","CXRU1033616","CXRU1033616","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.739051","-118.27061","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CXRU1033616"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""18.2"",""GPSLatitude"":""33.739051"",""LastAssetID"":""CXRU1033616"",""GPSLongitude"":""-118.270610"",""BatteryVoltage"":""7.82""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""9.2"",""AssetID"":""CXRU1033616"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:22.391Z"",""EventDtm"":""2025-11-03T11:26:22.391Z""}}}"
"DDDU5006575","DDDU5006575","DDDU5006575","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747889","-118.277006","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""DDDU5006575"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""15.0"",""GPSLatitude"":""33.747889"",""LastAssetID"":""DDDU5006575"",""GPSLongitude"":""-118.277006"",""BatteryVoltage"":""8.53""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""10.7"",""AssetID"":""DDDU5006575"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:22.607Z"",""EventDtm"":""2025-11-03T11:26:22.607Z""}}}"
"TGHU2379328","TGHU2379328","TGHU2379328","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742704","-118.272064","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TGHU2379328"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""30.1"",""GPSLatitude"":""33.742704"",""LastAssetID"":""TGHU2379328"",""GPSLongitude"":""-118.272064"",""BatteryVoltage"":""7.66""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""10.6"",""AssetID"":""TGHU2379328"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:22.932Z"",""EventDtm"":""2025-11-03T11:26:22.932Z""}}}"
